id,name,username,profilePicture,email,phone,address,birthdate,isActive
8f985411-b3b5-4b7b-95c0-d42e451c0db8,Llewellyn Lind,Llewellyn_Lind48,https://avatars.githubusercontent.com/u/44303267,Armand28@yahoo.com,377-702-3265,"{'street': '475 Oakfield Road', 'city': 'Milpitas', 'state': 'Delaware', 'zip': '01672-2715', 'coordinates': {'lat': '-4.068', 'lon': '88.5329'}}",2021-04-25,False
c935554c-6816-470a-a6e8-604562a1de82,Ida Mueller,Ida79,https://avatars.githubusercontent.com/u/80696096,Monroe52@yahoo.com,(848) 209-6297 x25772,"{'street': '195 Stokes Crossroad', 'city': 'East Janiyatown', 'state': 'New Jersey', 'zip': '20028', 'coordinates': {'lat': '75.0695', 'lon': '29.8393'}}",1949-06-29,True
4bdcadb5-1979-4d2b-8ece-5eeaf643af28,Dimitri Ernser,Dimitri.Ernser48,https://avatars.githubusercontent.com/u/65945013,Jamel.Kihn@hotmail.com,(205) 357-0618,"{'street': '932 S 5th Street', 'city': 'New Dallin', 'state': 'Tennessee', 'zip': '39184', 'coordinates': {'lat': '48.5651', 'lon': '39.9965'}}",2009-09-12,True
1e5b1166-ceda-4924-be67-0a01f0c1f1ba,Ignacio Schmitt-Glover,Ignacio49,https://cdn.jsdelivr.net/gh/faker-js/assets-person-portrait/female/512/73.jpg,Ezekiel59@hotmail.com,1-490-551-1229 x4732,"{'street': '87734 Stark Pass', 'city': 'West Estell', 'state': 'Louisiana', 'zip': '09441-5151', 'coordinates': {'lat': '49.235', 'lon': '96.1549'}}",2003-09-27,False
da48d2fe-0b29-4236-a221-63a89b179451,Haven Nikolaus,Haven3,https://avatars.githubusercontent.com/u/65220116,Wilmer.Nolan27@gmail.com,592-842-7279 x419,"{'street': '10383 Candida Lodge', 'city': 'Port Murl', 'state': 'Iowa', 'zip': '32182-6398', 'coordinates': {'lat': '61.2379', 'lon': '-142.3307'}}",1935-08-29,True
ddf32c51-ad39-4caa-a417-503acd901d65,Jeremie Frami,Jeremie.Frami,https://avatars.githubusercontent.com/u/5309555,Andreanne.DAmore@yahoo.com,1-260-301-5831 x42788,"{'street': '1885 Yundt Expressway', 'city': 'Kuphalstead', 'state': 'Wyoming', 'zip': '29759', 'coordinates': {'lat': '-5.1836', 'lon': '30.2417'}}",1985-12-19,True
474269e4-ad9f-4b36-860f-f7fdf51e2ba7,Oswaldo Kuvalis,Oswaldo_Kuvalis79,https://avatars.githubusercontent.com/u/53075972,Mohamed73@gmail.com,(465) 474-4405 x542,"{'street': '566 Laila Views', 'city': 'Port Jasmin', 'state': 'Oregon', 'zip': '97025', 'coordinates': {'lat': '-58.8067', 'lon': '80.8285'}}",1908-01-30,True
48e78341-dc37-4bc6-a7d2-dd5699bc7ff2,Virginie Hammes,Virginie.Hammes,https://cdn.jsdelivr.net/gh/faker-js/assets-person-portrait/female/512/35.jpg,Landen.Ritchie76@hotmail.com,(678) 209-2691 x59451,"{'street': '278 Kutch Underpass', 'city': 'West Haleightown', 'state': 'Maine', 'zip': '69233-7343', 'coordinates': {'lat': '-47.9239', 'lon': '-13.1352'}}",1973-11-28,True
eda7777c-0b9b-4afa-b4c2-77ff5d9cfe2b,Sean Reichert,Sean97,https://avatars.githubusercontent.com/u/66104392,Turner.Kling85@gmail.com,(239) 544-3201 x568,"{'street': '870 Lynch Land', 'city': 'West Neha', 'state': 'Hawaii', 'zip': '93264-4501', 'coordinates': {'lat': '-41.0643', 'lon': '111.8441'}}",1901-12-28,False
65f85be2-b216-4a5a-8528-dce7d0b5a838,Maryse Swift,Maryse56,https://cdn.jsdelivr.net/gh/faker-js/assets-person-portrait/female/512/32.jpg,Logan.Walker@yahoo.com,1-564-211-9272 x34217,"{'street': '9659 Rosenbaum River', 'city': 'Adrienport', 'state': 'Arizona', 'zip': '91567-0104', 'coordinates': {'lat': '-35.9787', 'lon': '103.9175'}}",1960-10-17,True
36b18c95-b1a2-48d5-b757-534073220f96,Nicklaus McClure,Nicklaus_McClure58,https://cdn.jsdelivr.net/gh/faker-js/assets-person-portrait/male/512/38.jpg,Arjun65@gmail.com,513.764.6657 x967,"{'street': '6751 Hills Valley', 'city': 'Zakaryborough', 'state': 'Illinois', 'zip': '87990', 'coordinates': {'lat': '7.157', 'lon': '112.3003'}}",2008-11-08,True
1a0081a4-19d7-48b0-b34c-58bc378c99c4,Orie Gislason,Orie.Gislason49,https://cdn.jsdelivr.net/gh/faker-js/assets-person-portrait/male/512/60.jpg,Bria_Conroy@hotmail.com,1-321-703-0658 x40586,"{'street': '4793 Smitham Mount', 'city': 'Jamieland', 'state': 'South Dakota', 'zip': '26739', 'coordinates': {'lat': '8.3102', 'lon': '-97.5185'}}",1926-03-02,True
8c154e06-9de9-4194-b1b0-1123b68971fa,Rogers Ratke,Rogers85,https://avatars.githubusercontent.com/u/78823622,Santiago.Wunsch74@hotmail.com,1-406-797-3939 x3887,"{'street': '14672 The Copse', 'city': 'Ferryburgh', 'state': 'New Mexico', 'zip': '02682', 'coordinates': {'lat': '-41.1672', 'lon': '-7.6604'}}",1994-01-31,True
930c50ef-a4d2-4731-86c6-a1d9a1323632,Brenda Brakus,Brenda_Brakus22,https://avatars.githubusercontent.com/u/45286167,Lauryn_Bradtke@yahoo.com,1-638-700-5817 x3023,"{'street': '299 Kunze Wells', 'city': 'Alysaport', 'state': 'Nevada', 'zip': '79257', 'coordinates': {'lat': '-88.8774', 'lon': '70.765'}}",1946-01-24,False
63b83c45-0860-4118-b01b-f1892f94fde0,Harley Reichert,Harley_Reichert5,https://cdn.jsdelivr.net/gh/faker-js/assets-person-portrait/female/512/98.jpg,Dangelo_OConner@yahoo.com,918-600-9726,"{'street': '5463 O&#x27;Reilly Way', 'city': 'Monterey Park', 'state': 'Illinois', 'zip': '72345-5058', 'coordinates': {'lat': '84.6869', 'lon': '25.3721'}}",1990-05-03,True
8a6d6507-3134-4315-98a8-fdda0a8021cb,Darrion Deckow,Darrion_Deckow,https://avatars.githubusercontent.com/u/35465021,Audie.Yost22@yahoo.com,1-510-746-6521 x318,"{'street': '583 Fairfield Road', 'city': 'Southfield', 'state': 'Massachusetts', 'zip': '85093-1847', 'coordinates': {'lat': '-88.476', 'lon': '-70.1206'}}",1922-07-27,True
82405ded-f1a0-4e21-bba0-c26396236884,Paige Hamill,Paige_Hamill,https://cdn.jsdelivr.net/gh/faker-js/assets-person-portrait/female/512/61.jpg,Isaias.Casper@gmail.com,225-378-9061,"{'street': '10140 Ferry Hollow', 'city': 'Lake Lillian', 'state': 'New Jersey', 'zip': '14477-9401', 'coordinates': {'lat': '-36.2818', 'lon': '-57.5944'}}",1993-06-25,False
edca76f5-7ca6-4c50-898d-2a3895f7dbea,Milan Von,Milan67,https://avatars.githubusercontent.com/u/33151889,Dominic91@gmail.com,473-701-9497 x314,"{'street': '974 Kadin Villages', 'city': 'Schaumburg', 'state': 'Ohio', 'zip': '34531', 'coordinates': {'lat': '-15.6659', 'lon': '-4.2087'}}",1919-01-08,False
1f34663a-c4eb-42eb-9c3a-15e8b4a3ff3b,Nicholaus Boehm,Nicholaus.Boehm62,https://avatars.githubusercontent.com/u/826931,Clare.Effertz81@hotmail.com,1-300-570-3203 x781,"{'street': '6748 Deja Cove', 'city': 'Aidencester', 'state': 'Idaho', 'zip': '30307', 'coordinates': {'lat': '62.9021', 'lon': '86.5729'}}",1922-06-27,True
3091a777-f408-4ad7-9705-78b1674cb688,Makenna Konopelski,Makenna.Konopelski30,https://avatars.githubusercontent.com/u/67310619,Frida_Towne89@hotmail.com,461-905-6938 x28988,"{'street': '432 Labadie Valleys', 'city': 'North Joeton', 'state': 'Hawaii', 'zip': '68686-5620', 'coordinates': {'lat': '67.1548', 'lon': '145.6183'}}",1935-06-09,False
694e4b8d-f93f-4342-8c6e-71ab61fa718f,Sammy Bahringer,Sammy89,https://cdn.jsdelivr.net/gh/faker-js/assets-person-portrait/male/512/84.jpg,Guiseppe_Kunde@gmail.com,(405) 520-2980 x836,"{'street': '30591 Dicki Hollow', 'city': 'Alfonzochester', 'state': 'Utah', 'zip': '59528-0390', 'coordinates': {'lat': '-31.6834', 'lon': '137.0662'}}",1943-10-16,True
59d6fd9e-b9d1-4114-bb2d-a1536fb5a7b0,Sven Bosco,Sven98,https://avatars.githubusercontent.com/u/19882470,Mae89@yahoo.com,928.702.0563 x546,"{'street': '270 Nia Mountains', 'city': 'Port Emmalee', 'state': 'South Carolina', 'zip': '17000', 'coordinates': {'lat': '-55.587', 'lon': '-87.8941'}}",1938-11-28,True
16530ed8-9764-4c06-95ec-b42729ecbc29,Elda Gorczany,Elda.Gorczany,https://avatars.githubusercontent.com/u/40584312,Adrain46@yahoo.com,1-760-223-4752 x97885,"{'street': '618 Schneider Rest', 'city': 'New Marilieview', 'state': 'Arizona', 'zip': '12811-7336', 'coordinates': {'lat': '57.2931', 'lon': '2.1621'}}",1990-06-29,True
9cce3923-5a8e-4f39-a927-7a216a9be8ed,Santa Schroeder,Santa_Schroeder,https://cdn.jsdelivr.net/gh/faker-js/assets-person-portrait/male/512/82.jpg,Green.Gorczany75@hotmail.com,1-872-789-2132 x6559,"{'street': '4884 S Broadway', 'city': 'Lake Bertram', 'state': 'Maine', 'zip': '87428', 'coordinates': {'lat': '77.3045', 'lon': '-178.5239'}}",1904-05-18,False
17554520-381c-4fbc-b006-2fac02d84e07,Jordi Feeney,Jordi_Feeney,https://cdn.jsdelivr.net/gh/faker-js/assets-person-portrait/female/512/44.jpg,Favian_DAmore@hotmail.com,(521) 570-3760 x904,"{'street': '315 Lodge Lane', 'city': 'Decatur', 'state': 'New Mexico', 'zip': '20555', 'coordinates': {'lat': '32.2203', 'lon': '5.269'}}",1985-12-04,True
eea4a4f4-6cf8-49da-aa59-1ceb7d8203a9,Kennedi Dickens,Kennedi.Dickens,https://avatars.githubusercontent.com/u/9352026,Adella.Lueilwitz-Moen81@yahoo.com,(340) 540-7092 x6043,"{'street': '5782 Terry Route', 'city': 'Hermanworth', 'state': 'Kentucky', 'zip': '48420-9135', 'coordinates': {'lat': '65.3003', 'lon': '-56.6112'}}",2000-04-02,False
7995bc01-727e-4ac7-b4b3-e42b59a41f07,Merl Ebert,Merl_Ebert6,https://cdn.jsdelivr.net/gh/faker-js/assets-person-portrait/male/512/18.jpg,Waylon93@yahoo.com,1-274-264-7528 x4895,"{'street': '4262 Charity Track', 'city': 'Weimannview', 'state': 'Arkansas', 'zip': '99742-1313', 'coordinates': {'lat': '-56.0286', 'lon': '34.1961'}}",1953-02-07,True
35ed1818-d68a-4bb9-9419-0ca369d6a936,Joelle Mayert,Joelle_Mayert35,https://cdn.jsdelivr.net/gh/faker-js/assets-person-portrait/female/512/22.jpg,Fiona.Bogisich64@yahoo.com,955.987.4783 x745,"{'street': '111 N Park Street', 'city': 'Rueckerbury', 'state': 'New Hampshire', 'zip': '29366-8319', 'coordinates': {'lat': '6.5774', 'lon': '-66.1159'}}",2004-04-26,False
bddbc845-f464-4631-a23e-3379c3df651f,Ola Shields,Ola_Shields,https://avatars.githubusercontent.com/u/74925454,Declan38@gmail.com,610.782.1525 x699,"{'street': '515 Church View', 'city': 'East Reyna', 'state': 'Arkansas', 'zip': '02654', 'coordinates': {'lat': '0.2812', 'lon': '2.1198'}}",1923-02-14,True
fe8a8209-7c02-41a1-a3cb-4ac8a1bc8fd0,Lucas Lebsack,Lucas_Lebsack67,https://avatars.githubusercontent.com/u/5131100,Kevon_Greenfelder23@yahoo.com,737-696-1351 x1839,"{'street': '264 W Broadway Avenue', 'city': 'Jakubowskiworth', 'state': 'New York', 'zip': '51959', 'coordinates': {'lat': '-58.7007', 'lon': '73.3085'}}",1949-10-24,False
